inventoryRowId,legacyRecordId,legacyName,sourceLocation,sourceSymbolOrCollection,sourceType,currentEntityType,currentStatus,currentCategory,currentSubcategory,currentMetrics,currentUnits,currentChallengeTypes,currentWorkoutUsage,currentContentAvailable,duplicateCandidateGroup,runtimeReachability,evidenceReference,notes
"FIT-LEG-0117","calf-raise-hold","Calf Raise Hold","catalogExercises_CLEAN.json","documents[] / catalogExercises","static-catalog-record","exercise","local-seed-source","Lower Body","Strength","time","seconds","collective|competitive|streak (wizard selectable)","selectable and loggable after Firestore seed/admin import","tier_1|tier_2|difficulty|musclesTargeted|equipment|trainingGoals|metric|description|setup|execution|breathing|formCues|commonMistakes|progressions|advancedVariations|safetyNotes|recommendedVolume|tags|movementType|holdBased","candidate-calf-raise-hold","seed-to-active-runtime","catalogExercises_CLEAN.json:9890","difficulty=Beginner; movementType=isometric; holdBased=true"
"FIT-LEG-0118","chair-dip-hold-bottom","Chair Dip Hold Bottom","catalogExercises_CLEAN.json","documents[] / catalogExercises","static-catalog-record","exercise","local-seed-source","Upper Body","Strength","time","seconds","collective|competitive|streak (wizard selectable)","selectable and loggable after Firestore seed/admin import","tier_1|tier_2|difficulty|musclesTargeted|equipment|trainingGoals|metric|description|setup|execution|breathing|formCues|commonMistakes|progressions|advancedVariations|safetyNotes|recommendedVolume|tags|movementType|holdBased","candidate-chair-dip-hold-bottom","seed-to-active-runtime","catalogExercises_CLEAN.json:9955","difficulty=Intermediate; movementType=isometric; holdBased=true"
"FIT-LEG-0119","clamshell-hold-left","Clamshell Hold Left","catalogExercises_CLEAN.json","documents[] / catalogExercises","static-catalog-record","exercise","local-seed-source","Lower Body","Strength","time","seconds","collective|competitive|streak (wizard selectable)","selectable and loggable after Firestore seed/admin import","tier_1|tier_2|difficulty|musclesTargeted|equipment|trainingGoals|metric|description|setup|execution|breathing|formCues|commonMistakes|progressions|advancedVariations|safetyNotes|recommendedVolume|tags|movementType|holdBased","unknown","seed-to-active-runtime","catalogExercises_CLEAN.json:10016","difficulty=Beginner; movementType=isometric; holdBased=true"
"FIT-LEG-0120","clamshell-hold-right","Clamshell Hold Right","catalogExercises_CLEAN.json","documents[] / catalogExercises","static-catalog-record","exercise","local-seed-source","Lower Body","Strength","time","seconds","collective|competitive|streak (wizard selectable)","selectable and loggable after Firestore seed/admin import","tier_1|tier_2|difficulty|musclesTargeted|equipment|trainingGoals|metric|description|setup|execution|breathing|formCues|commonMistakes|progressions|advancedVariations|safetyNotes|recommendedVolume|tags|movementType|holdBased","unknown","seed-to-active-runtime","catalogExercises_CLEAN.json:10080","difficulty=Beginner; movementType=isometric; holdBased=true"
"FIT-LEG-0121","copenhagen-plank-hold-left","Copenhagen Plank Hold Left","catalogExercises_CLEAN.json","documents[] / catalogExercises","static-catalog-record","exercise","local-seed-source","Core","Strength","time","seconds","collective|competitive|streak (wizard selectable)","selectable and loggable after Firestore seed/admin import","tier_1|tier_2|difficulty|musclesTargeted|equipment|trainingGoals|metric|description|setup|execution|breathing|formCues|commonMistakes|progressions|advancedVariations|safetyNotes|recommendedVolume|tags|movementType|holdBased","unknown","seed-to-active-runtime","catalogExercises_CLEAN.json:10144","difficulty=Advanced; movementType=isometric; holdBased=true"
"FIT-LEG-0122","copenhagen-plank-hold-right","Copenhagen Plank Hold Right","catalogExercises_CLEAN.json","documents[] / catalogExercises","static-catalog-record","exercise","local-seed-source","Core","Strength","time","seconds","collective|competitive|streak (wizard selectable)","selectable and loggable after Firestore seed/admin import","tier_1|tier_2|difficulty|musclesTargeted|equipment|trainingGoals|metric|description|setup|execution|breathing|formCues|commonMistakes|progressions|advancedVariations|safetyNotes|recommendedVolume|tags|movementType|holdBased","unknown","seed-to-active-runtime","catalogExercises_CLEAN.json:10207","difficulty=Advanced; movementType=isometric; holdBased=true"
"FIT-LEG-0123","crab-hold","Crab Hold","catalogExercises_CLEAN.json","documents[] / catalogExercises","static-catalog-record","exercise","local-seed-source","Full Body","Strength","time","seconds","collective|competitive|streak (wizard selectable)","selectable and loggable after Firestore seed/admin import","tier_1|tier_2|difficulty|musclesTargeted|equipment|trainingGoals|metric|description|setup|execution|breathing|formCues|commonMistakes|progressions|advancedVariations|safetyNotes|recommendedVolume|tags|movementType|holdBased","candidate-crab-hold","seed-to-active-runtime","catalogExercises_CLEAN.json:10270","difficulty=Beginner; movementType=isometric; holdBased=true"
"FIT-LEG-0124","dead-bug-hold-left","Dead Bug Hold Left","catalogExercises_CLEAN.json","documents[] / catalogExercises","static-catalog-record","exercise","local-seed-source","Core","Strength","time","seconds","collective|competitive|streak (wizard selectable)","selectable and loggable after Firestore seed/admin import","tier_1|tier_2|difficulty|musclesTargeted|equipment|trainingGoals|metric|description|setup|execution|breathing|formCues|commonMistakes|progressions|advancedVariations|safetyNotes|recommendedVolume|tags|movementType|holdBased","unknown","seed-to-active-runtime","catalogExercises_CLEAN.json:10333","difficulty=Beginner; movementType=isometric; holdBased=true"
"FIT-LEG-0125","dead-bug-hold-right","Dead Bug Hold Right","catalogExercises_CLEAN.json","documents[] / catalogExercises","static-catalog-record","exercise","local-seed-source","Core","Strength","time","seconds","collective|competitive|streak (wizard selectable)","selectable and loggable after Firestore seed/admin import","tier_1|tier_2|difficulty|musclesTargeted|equipment|trainingGoals|metric|description|setup|execution|breathing|formCues|commonMistakes|progressions|advancedVariations|safetyNotes|recommendedVolume|tags|movementType|holdBased","unknown","seed-to-active-runtime","catalogExercises_CLEAN.json:10399","difficulty=Beginner; movementType=isometric; holdBased=true"
"FIT-LEG-0126","doorway-chest-press-hold","Doorway Chest Press Hold","catalogExercises_CLEAN.json","documents[] / catalogExercises","static-catalog-record","exercise","local-seed-source","Upper Body","Strength","time","seconds","collective|competitive|streak (wizard selectable)","selectable and loggable after Firestore seed/admin import","tier_1|tier_2|difficulty|musclesTargeted|equipment|trainingGoals|metric|description|setup|execution|breathing|formCues|commonMistakes|progressions|advancedVariations|safetyNotes|recommendedVolume|tags|movementType|holdBased","candidate-doorway-chest-press-hold","seed-to-active-runtime","catalogExercises_CLEAN.json:10465","difficulty=Beginner; movementType=isometric; holdBased=true"
"FIT-LEG-0127","fire-hydrant-hold-left","Fire Hydrant Hold Left","catalogExercises_CLEAN.json","documents[] / catalogExercises","static-catalog-record","exercise","local-seed-source","Lower Body","Strength","time","seconds","collective|competitive|streak (wizard selectable)","selectable and loggable after Firestore seed/admin import","tier_1|tier_2|difficulty|musclesTargeted|equipment|trainingGoals|metric|description|setup|execution|breathing|formCues|commonMistakes|progressions|advancedVariations|safetyNotes|recommendedVolume|tags|movementType|holdBased","unknown","seed-to-active-runtime","catalogExercises_CLEAN.json:10526","difficulty=Beginner; movementType=isometric; holdBased=true"
"FIT-LEG-0128","fire-hydrant-hold-right","Fire Hydrant Hold Right","catalogExercises_CLEAN.json","documents[] / catalogExercises","static-catalog-record","exercise","local-seed-source","Lower Body","Strength","time","seconds","collective|competitive|streak (wizard selectable)","selectable and loggable after Firestore seed/admin import","tier_1|tier_2|difficulty|musclesTargeted|equipment|trainingGoals|metric|description|setup|execution|breathing|formCues|commonMistakes|progressions|advancedVariations|safetyNotes|recommendedVolume|tags|movementType|holdBased","unknown","seed-to-active-runtime","catalogExercises_CLEAN.json:10588","difficulty=Beginner; movementType=isometric; holdBased=true"
"FIT-LEG-0129","glute-bridge-hold","Glute Bridge Hold","catalogExercises_CLEAN.json","documents[] / catalogExercises","static-catalog-record","exercise","local-seed-source","Lower Body","Strength","time","seconds","collective|competitive|streak (wizard selectable)","selectable and loggable after Firestore seed/admin import","tier_1|tier_2|difficulty|musclesTargeted|equipment|trainingGoals|metric|description|setup|execution|breathing|formCues|commonMistakes|progressions|advancedVariations|safetyNotes|recommendedVolume|tags|movementType|holdBased","candidate-glute-bridge-hold","seed-to-active-runtime","catalogExercises_CLEAN.json:10650","difficulty=Beginner; movementType=isometric; holdBased=true"
"FIT-LEG-0130","handstand-hold-wall-supported","Handstand Hold Wall Supported","catalogExercises_CLEAN.json","documents[] / catalogExercises","static-catalog-record","exercise","local-seed-source","Upper Body","Strength","time","seconds","collective|competitive|streak (wizard selectable)","selectable and loggable after Firestore seed/admin import","tier_1|tier_2|difficulty|musclesTargeted|equipment|trainingGoals|metric|description|setup|execution|breathing|formCues|commonMistakes|progressions|advancedVariations|safetyNotes|recommendedVolume|tags|movementType|holdBased","candidate-handstand-hold-wall-supported","seed-to-active-runtime","catalogExercises_CLEAN.json:10715","difficulty=Advanced; movementType=isometric; holdBased=true"
"FIT-LEG-0131","hollow-rock-hold","Hollow Rock Hold","catalogExercises_CLEAN.json","documents[] / catalogExercises","static-catalog-record","exercise","local-seed-source","Core","Strength","time","seconds","collective|competitive|streak (wizard selectable)","selectable and loggable after Firestore seed/admin import","tier_1|tier_2|difficulty|musclesTargeted|equipment|trainingGoals|metric|description|setup|execution|breathing|formCues|commonMistakes|progressions|advancedVariations|safetyNotes|recommendedVolume|tags|movementType|holdBased","candidate-hollow-rock-hold","seed-to-active-runtime","catalogExercises_CLEAN.json:10778","difficulty=Advanced; movementType=isometric; holdBased=true"
"FIT-LEG-0132","isometric-push-up-hold-mid","Isometric Push-Up Hold Mid","catalogExercises_CLEAN.json","documents[] / catalogExercises","static-catalog-record","exercise","local-seed-source","Upper Body","Strength","time","seconds","collective|competitive|streak (wizard selectable)","selectable and loggable after Firestore seed/admin import","tier_1|tier_2|difficulty|musclesTargeted|equipment|trainingGoals|metric|description|setup|execution|breathing|formCues|commonMistakes|progressions|advancedVariations|safetyNotes|recommendedVolume|tags|movementType|holdBased","candidate-isometric-push-up-hold-mid","seed-to-active-runtime","catalogExercises_CLEAN.json:10843","difficulty=Intermediate; movementType=isometric; holdBased=true"
"FIT-LEG-0133","isometric-push-up-hold-top","Isometric Push-Up Hold Top","catalogExercises_CLEAN.json","documents[] / catalogExercises","static-catalog-record","exercise","local-seed-source","Upper Body","Strength","time","seconds","collective|competitive|streak (wizard selectable)","selectable and loggable after Firestore seed/admin import","tier_1|tier_2|difficulty|musclesTargeted|equipment|trainingGoals|metric|description|setup|execution|breathing|formCues|commonMistakes|progressions|advancedVariations|safetyNotes|recommendedVolume|tags|movementType|holdBased","candidate-isometric-push-up-hold-top","seed-to-active-runtime","catalogExercises_CLEAN.json:10907","difficulty=Beginner; movementType=isometric; holdBased=true"
"FIT-LEG-0134","low-squat-hold-malasana","Low Squat Hold Malasana","catalogExercises_CLEAN.json","documents[] / catalogExercises","static-catalog-record","exercise","local-seed-source","Full Body","Strength","time","seconds","collective|competitive|streak (wizard selectable)","selectable and loggable after Firestore seed/admin import","tier_1|tier_2|difficulty|musclesTargeted|equipment|trainingGoals|metric|description|setup|execution|breathing|formCues|commonMistakes|progressions|advancedVariations|safetyNotes|recommendedVolume|tags|movementType|holdBased","unknown","seed-to-active-runtime","catalogExercises_CLEAN.json:10971","difficulty=Beginner; movementType=isometric; holdBased=true"
